table name,column name,data type,max length,precision,scale,is nullable
Counter,ExpireAt,datetime,8,23,3,1
CustomField,Id,int,4,10,0,0
CustomField,CreationTime,datetime2,8,27,7,0
CustomField,CreatorUserId,bigint,8,19,0,1
CustomField,LastModificationTime,datetime2,8,27,7,1
CustomField,LastModifierUserId,bigint,8,19,0,1
CustomField,IsDeleted,bit,1,1,0,0
CustomField,DeleterUserId,bigint,8,19,0,1
CustomField,DeletionTime,datetime2,8,27,7,1
CustomField,TenantId,int,4,10,0,0
CustomField,Name,nvarchar,-1,0,0,1
CustomField,Description,nvarchar,-1,0,0,1
CustomField,DataType,int,4,10,0,0
CustomField,Uuid,uniqueidentifier,16,0,0,0
CustomFieldAttribute,Id,int,4,10,0,0
CustomFieldAttribute,CreationTime,datetime2,8,27,7,0
CustomFieldAttribute,CreatorUserId,bigint,8,19,0,1
CustomFieldAttribute,LastModificationTime,datetime2,8,27,7,1
CustomFieldAttribute,LastModifierUserId,bigint,8,19,0,1
CustomFieldAttribute,IsDeleted,bit,1,1,0,0
CustomFieldAttribute,DeleterUserId,bigint,8,19,0,1
CustomFieldAttribute,DeletionTime,datetime2,8,27,7,1
CustomFieldAttribute,TenantId,int,4,10,0,0
CustomFieldAttribute,CustomFieldId,int,4,10,0,0
CustomFieldAttribute,AttributeName,nvarchar,-1,0,0,1
CustomFieldAttribute,Uuid,uniqueidentifier,16,0,0,0
CustomFieldAttributeDependency,Id,int,4,10,0,0
CustomFieldAttributeDependency,TenantId,int,4,10,0,0
CustomFieldAttributeDependency,CustomFieldAttributeId,int,4,10,0,0
CustomFieldAttributeDependency,DependentCustomFieldId,int,4,10,0,0
CustomFieldAttributeDependency,CreationTime,datetime2,8,27,7,0
CustomFieldAttributeDependency,CreatorUserId,bigint,8,19,0,1
CustomFieldAttributeDependency,LastModificationTime,datetime2,8,27,7,1
CustomFieldAttributeDependency,LastModifierUserId,bigint,8,19,0,1
CustomFieldAttributeDependency,IsDeleted,bit,1,1,0,0
CustomFieldAttributeDependency,DeleterUserId,bigint,8,19,0,1
CustomFieldAttributeDependency,DeletionTime,datetime2,8,27,7,1
Dashboard,Id,int,4,10,0,0
Dashboard,TenantId,int,4,10,0,0
Dashboard,Name,nvarchar,-1,0,0,1
Dashboard,UserId,bigint,8,19,0,1
Dashboard,IsDefaultForAllUsers,bit,1,1,0,0
Dashboard,LayoutType,int,4,10,0,0
Dashboard,WelcomeBannerVisibility,bit,1,1,0,0
Dashboard,WelcomeBannerStatisticTypesJson,nvarchar,-1,0,0,1
Dashboard,PanelMode,int,4,10,0,0
Dashboard,CreationTime,datetime2,8,27,7,0
Dashboard,CreatorUserId,bigint,8,19,0,1
Dashboard,LastModificationTime,datetime2,8,27,7,1
Dashboard,LastModifierUserId,bigint,8,19,0,1
Dashboard,IsDeleted,bit,1,1,0,0
Dashboard,DeleterUserId,bigint,8,19,0,1
Dashboard,DeletionTime,datetime2,8,27,7,1
DashboardWidget,Id,int,4,10,0,0
DashboardWidget,TenantId,int,4,10,0,0
DashboardWidget,DashboardId,int,4,10,0,0
DashboardWidget,Name,nvarchar,300,0,0,1
DashboardWidget,WidgetType,int,4,10,0,0
DashboardWidget,RowId,int,4,10,0,0
DashboardWidget,ColumnId,int,4,10,0,0
DashboardWidget,WidgetDataConfigurationJson,nvarchar,-1,0,0,1
DashboardWidget,CreationTime,datetime2,8,27,7,0
DashboardWidget,CreatorUserId,bigint,8,19,0,1
DashboardWidget,LastModificationTime,datetime2,8,27,7,1
DashboardWidget,LastModifierUserId,bigint,8,19,0,1
DashboardWidget,IsDeleted,bit,1,1,0,0
DashboardWidget,DeleterUserId,bigint,8,19,0,1
DashboardWidget,DeletionTime,datetime2,8,27,7,1
DataTransferUserConfigurations,Id,int,4,10,0,0
DataTransferUserConfigurations,TenantId,int,4,10,0,0
DataTransferUserConfigurations,UserId,bigint,8,19,0,0
DataTransferUserConfigurations,EntityType,int,4,10,0,0
DataTransferUserConfigurations,PostTransferAction,int,4,10,0,0
DataTransferUserConfigurations,CreationTime,datetime2,8,27,7,0
DataTransferUserConfigurations,CreatorUserId,bigint,8,19,0,1
DataTransferUserConfigurations,LastModificationTime,datetime2,8,27,7,1
DataTransferUserConfigurations,LastModifierUserId,bigint,8,19,0,1
DataTransferUserConfigurations,IsDeleted,bit,1,1,0,0
DataTransferUserConfigurations,DeleterUserId,bigint,8,19,0,1
DataTransferUserConfigurations,DeletionTime,datetime2,8,27,7,1
EditionFeatureContent,Id,bigint,8,19,0,0
EditionFeatureContent,CreationTime,datetime2,8,27,7,0
EditionFeatureContent,CreatorUserId,bigint,8,19,0,1
EditionFeatureContent,EditionId,int,4,10,0,0
EditionFeatureContent,ContentId,int,4,10,0,0
EditionFeatureContent,Feature,nvarchar,-1,0,0,1
EditionFeatureContent,FeatureContentType,int,4,10,0,0
EditionTemplates,Id,bigint,8,19,0,0
EditionTemplates,CreationTime,datetime2,8,27,7,0
EditionTemplates,CreatorUserId,bigint,8,19,0,1
EditionTemplates,EditionId,int,4,10,0,0
EditionTemplates,EditionTemplateType,int,4,10,0,0
EditionTemplates,TemplateId,bigint,8,19,0,1
EditionTemplates,TenantId,int,4,10,0,1
EmailTemplate,Id,int,4,10,0,0
EmailTemplate,Name,nvarchar,1000,0,0,0
EmailTemplate,TemplateId,nvarchar,-1,0,0,1
Engagement,Id,bigint,8,19,0,0
Engagement,CreationTime,datetime2,8,27,7,0
Engagement,CreatorUserId,bigint,8,19,0,1
Engagement,LastModificationTime,datetime2,8,27,7,1
Engagement,LastModifierUserId,bigint,8,19,0,1
Engagement,IsDeleted,bit,1,1,0,0
Engagement,DeleterUserId,bigint,8,19,0,1
Engagement,DeletionTime,datetime2,8,27,7,1
Engagement,TenantId,int,4,10,0,0
Engagement,Name,nvarchar,-1,0,0,1
Engagement,Type,nvarchar,-1,0,0,1
Engagement,Frequency,nvarchar,-1,0,0,1
Engagement,Description,nvarchar,-1,0,0,1
Engagement,NextAssessment,datetime2,8,27,7,1
Engagement,TenantVendorId,bigint,8,19,0,0
Engagement,BusinessUnit,nvarchar,-1,0,0,1
Engagement,Criticality,nvarchar,-1,0,0,1
Engagement,InherentRisk,nvarchar,-1,0,0,1
EntityRegister,Id,bigint,8,19,0,0
EntityRegister,Name,nvarchar,140,0,0,0
EntityRegister,Description,nvarchar,-1,0,0,1
EntityRegister,EntityType,int,4,10,0,0
EntityRegister,RegisterRecordLabel,nvarchar,40,0,0,1
EntityRegister,RegisterRecordLabelPlural,nvarchar,40,0,0,1
EntityRegister,IsWorkflowEnabled,bit,1,1,0,0
EntityRegister,MigratedFromRegisterId,bigint,8,19,0,1
EntityRegister,TenantId,int,4,10,0,0
EntityRegister,Uuid,uniqueidentifier,16,0,0,0
EntityRegister,CreationTime,datetime2,8,27,7,0
EntityRegister,CreatorUserId,bigint,8,19,0,1
EntityRegister,LastModificationTime,datetime2,8,27,7,1
EntityRegister,LastModifierUserId,bigint,8,19,0,1
EntityRegister,IsDeleted,bit,1,1,0,0
EntityRegister,DeleterUserId,bigint,8,19,0,1
EntityRegister,DeletionTime,datetime2,8,27,7,1
EntityRegister,Color,int,4,10,0,0
EntityRegister,Icon,int,4,10,0,0
EntityRegister,IsHaileyTaskGenerationEnabled,bit,1,1,0,0
EntityRegister,IsEnabledForSpokes,bit,1,1,0,0
EntityRegister,IsHubRegister,bit,1,1,0,0
EntityRegister,SettingsLastUpdatedTime,datetime2,8,27,7,1
EntityShareLog,Id,bigint,8,19,0,0
EntityShareLog,TenantId,int,4,10,0,0
EntityShareLog,SourceEntityId,bigint,8,19,0,0
EntityShareLog,EntityType,int,4,10,0,0
EntityShareLog,DestinationTenantId,int,4,10,0,0
EntityShareLog,CreationTime,datetime2,8,27,7,0
EntityShareLog,CreatorUserId,bigint,8,19,0,1
EntityShareLog,LastModificationTime,datetime2,8,27,7,1
EntityShareLog,LastModifierUserId,bigint,8,19,0,1
EntityShareLog,IsDeleted,bit,1,1,0,0
EntityShareLog,DeleterUserId,bigint,8,19,0,1
EntityShareLog,DeletionTime,datetime2,8,27,7,1
EntityShareLog,EntityTransferLogId,bigint,8,19,0,1
EntityShareLogRecipient,Id,bigint,8,19,0,0
EntityShareLogRecipient,TenantId,int,4,10,0,0
EntityShareLogRecipient,DestinationUserId,bigint,8,19,0,1
EntityShareLogRecipient,DestinationOrganizationUnitId,bigint,8,19,0,1
EntityShareLogRecipient,EntityShareLogId,bigint,8,19,0,0
EntityShareLogRecipient,CreationTime,datetime2,8,27,7,0
EntityShareLogRecipient,CreatorUserId,bigint,8,19,0,1
EntityShareLogRecipient,LastModificationTime,datetime2,8,27,7,1
EntityShareLogRecipient,LastModifierUserId,bigint,8,19,0,1
EntityShareLogRecipient,IsDeleted,bit,1,1,0,0
EntityShareLogRecipient,DeleterUserId,bigint,8,19,0,1
EntityShareLogRecipient,DeletionTime,datetime2,8,27,7,1
EntityTransferEntityLog,Id,bigint,8,19,0,0
EntityTransferEntityLog,TenantId,int,4,10,0,0
EntityTransferEntityLog,EntityTransferLogId,bigint,8,19,0,0
EntityTransferEntityLog,EntityType,int,4,10,0,0
EntityTransferEntityLog,EntityId,bigint,8,19,0,0
EntityTransferEntityLog,TransferStatus,int,4,10,0,0
EntityTransferEntityLog,CreationTime,datetime2,8,27,7,0
EntityTransferEntityLog,CreatorUserId,bigint,8,19,0,1
EntityTransferEntityLog,LastModificationTime,datetime2,8,27,7,1
EntityTransferEntityLog,LastModifierUserId,bigint,8,19,0,1
EntityTransferEntityLog,IsDeleted,bit,1,1,0,0
