schema,view name,column name,data type,max length,is nullable
reporting,vwUserPasswordReset,Changed,nvarchar,224,1
reporting,vwUserPasswordReset,Impacted,nvarchar,194,1
reporting,vwProjectTaskDocument,ProjectTaskDocument_Id,int,4,0
reporting,vwProjectTaskDocument,ProjectTaskDocument_FileName,nvarchar,8000,1
reporting,vwProjectTaskDocument,ProjectTaskDocument_DisplayName,nvarchar,8000,1
reporting,vwProjectTaskDocument,ProjectTaskDocument_ProjectTaskId,bigint,8,0
reporting,vwProjectTaskDocument,ProjectTaskDocument_TenantId,int,4,0
analytics,vAuthorityProvisionEntityList,Authority_Id,int,4,0
analytics,vAuthorityProvisionEntityList,AuthorityProvision_Id,int,4,0
analytics,vAuthorityProvisionEntityList,AuthorityProvision_IdRef,nvarchar,-1,1
analytics,vAuthorityProvisionEntityList,AuthorityProvision_Name,nvarchar,-1,1
analytics,vAuthorityProvisionEntityList,Provision_QuestionList,nvarchar,-1,1
analytics,vAuthorityProvisionEntityList,Provision_ControlList,nvarchar,-1,1
analytics,vAuthorityProvisionEntityList,Provision_CustomRegisterList,nvarchar,-1,1
analytics,vAuthorityProvisionEntityList,Provision_IssueList,nvarchar,-1,1
analytics,vAuthorityProvisionEntityList,Provision_RiskList,nvarchar,-1,1
analytics,vAuthorityProvisionEntityList,Provision_TreatmentPlanList,nvarchar,-1,1
reporting,vwAssessmentDomainControlIssue,AssessmentDomainControlIssue_ID,bigint,8,0
reporting,vwAssessmentDomainControlIssue,AssessmentDomainControlIssue_TenantId,int,4,0
reporting,vwAssessmentDomainControlIssue,AssessmentDomainControlIssue_IssueId,bigint,8,0
reporting,vwAssessmentDomainControlIssue,AssessmentDomainControlIssue_AssessmentId,bigint,8,0
reporting,vwAssessmentDomainControlIssue,AssessmentDomainControlIssue_AssessmentDomainControlId,int,4,1
reporting,vwAssessmentDomainControlIssue,AssessmentDomainControlIssue_AssessmentResponseId,bigint,8,1
reporting,vwIssuesCustomData,Tenant_Id,int,4,1
reporting,vwIssuesCustomData,IssueFreeTextControlData_IssueId,bigint,8,1
reporting,vwIssuesCustomData,CustomLabel,varchar,100,1
reporting,vwIssuesCustomData,Value,varchar,4000,1
reporting,vwIssuesCustomData,DateValue,datetime2,8,1
reporting,vwRiskUserFilter,RiskUser_TenantId,int,4,0
reporting,vwRiskUserFilter,RiskUser_RiskId,int,4,0
reporting,vwRiskUserFilter,AccessMember_Id,bigint,8,1
reporting,vwRiskUserFilter,UserText,nvarchar,256,1
dbo,v_sdo_AssessmentLinkedRisk,Uuid,uniqueidentifier,16,0
dbo,v_sdo_AssessmentLinkedRisk,AssessmentScopeRisk_Id,bigint,8,0
dbo,v_sdo_AssessmentLinkedRisk,Tenant_Id,int,4,0
dbo,v_sdo_AssessmentLinkedRisk,Assessment_Id,bigint,8,0
dbo,v_sdo_AssessmentLinkedRisk,Risk_Id,int,4,0
dbo,v_sdo_AssessmentLinkedRisk,Risk_Name,nvarchar,-1,1
dbo,v_sdo_AssessmentLinkedRisk,AssessmentScopeRisk_CreationTime,datetime2,8,0
dbo,v_sdo_AssessmentLinkedRisk,AssessmentScopeRisk_CreatorUserId,bigint,8,1
reporting,vwUserPermissionAddedRemoved,Tenant_Id,int,4,1
reporting,vwUserPermissionAddedRemoved,Date_Time,datetime2,8,1
reporting,vwUserPermissionAddedRemoved,EventType,varchar,15,0
reporting,vwUserPermissionAddedRemoved,Event,varchar,23,1
reporting,vwUserPermissionAddedRemoved,Actioned_by,nvarchar,194,1
reporting,vwUserPermissionAddedRemoved,Changed,nvarchar,-1,1
reporting,vwUserPermissionAddedRemoved,Impacted,nvarchar,512,1
reporting,vwProvisionControl,ProvisionControl_Id,int,4,0
reporting,vwProvisionControl,ProvisionControl_ControlsId,int,4,0
reporting,vwProvisionControl,ProvisionControl_AuthorityReferenceId,int,4,0
reporting,vwProvisionControl,ProvisionControl_TenantId,int,4,0
reporting,vwProvisionControl,ProvisionControl_Similarity,float,8,1
analytics,vProjectSubtaskEntityList,TenantId,int,4,0
analytics,vProjectSubtaskEntityList,Project_Id,bigint,8,0
analytics,vProjectSubtaskEntityList,ProjectTask_Id,bigint,8,1
analytics,vProjectSubtaskEntityList,ProjectSubTask_Id,bigint,8,0
analytics,vProjectSubtaskEntityList,ProjectSubTask_Name,nvarchar,-1,0
analytics,vProjectSubtaskEntityList,Subtask_AssessmentList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_AuthorityList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_AuthorityProvisionList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_ResponsibilityList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_ControlList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_ControlSetList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_RiskList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_ThirdPartyList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_AssetList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_IssueList,nvarchar,-1,1
analytics,vProjectSubtaskEntityList,Subtask_CustomRegisterList,nvarchar,8000,1
analytics,vProjectSubtaskEntityList,Subtask_CustomRegisterRecordList,nvarchar,-1,1
reporting,vwAssessmentDomainControlNote,AssessmentDomainControlNote_ID,int,4,0
reporting,vwAssessmentDomainControlNote,AssessmentDomainControlNote_TenantId,int,4,0
reporting,vwAssessmentDomainControlNote,AssessmentDomainControlNote_UserId,bigint,8,0
reporting,vwAssessmentDomainControlNote,AssessmentDomainControlNote_AssessmentDomainControlId,int,4,0
reporting,vwAssessmentDomainControlNote,AssessmentDomainControlNote_Note,nvarchar,8000,1
reporting,vwRiskAssessmentParentChildCustomFieldValue,Tenant_Id,int,4,1
reporting,vwRiskAssessmentParentChildCustomFieldValue,RiskAssessment_Id,int,4,1
reporting,vwRiskAssessmentParentChildCustomFieldValue,CustomField_TypeId,int,4,0
reporting,vwRiskAssessmentParentChildCustomFieldValue,CustomField_Type,varchar,20,0
reporting,vwRiskAssessmentParentChildCustomFieldValue,CustomField_EntityType,varchar,15,0
reporting,vwAbpBrief,emailaddress,nvarchar,512,1
reporting,vwAbpBrief,firstlogin,datetime2,8,1
reporting,vwAbpBrief,lastlogintime,datetime2,8,1
reporting,vwQuestionToIssueActionsList,Question_Id,int,4,1
reporting,vwQuestionToIssueActionsList,IssueActionsList,varchar,-1,1
reporting,vwQuestionToIssueActionsList,QIssueAssessment_UpdateTime,datetime2,8,1
reporting,vwHaileyIssuesjson,tenant_id,int,4,0
reporting,vwHaileyIssuesjson,id,bigint,8,0
reporting,vwHaileyIssuesjson,id_ref,nvarchar,-1,1
reporting,vwHaileyIssuesjson,record_name,nvarchar,-1,1
reporting,vwHaileyIssuesjson,creation_date,datetime2,8,0
reporting,vwHaileyIssuesjson,date_reported,date,3,1
reporting,vwHaileyIssuesjson,priority,varchar,13,0
reporting,vwHaileyIssuesjson,type,varchar,100,1
reporting,vwHaileyIssuesjson,tag,nvarchar,-1,1
reporting,vwHaileyIssuesjson,owner,nvarchar,8000,1
reporting,vwHaileyIssuesjson,access_members,nvarchar,8000,1
reporting,vwRiskProvision_Provision,RiskProvision_RiskId,int,4,0
reporting,vwRiskProvision_Provision,AuthorityProvision_Name,varchar,200,1
dbo,v_sdo_ThirdPartyOwnerOrgs,uuid,uniqueidentifier,16,0
dbo,v_sdo_ThirdPartyOwnerOrgs,TenantId,int,4,0
dbo,v_sdo_ThirdPartyOwnerOrgs,ThirdParty_Id,bigint,8,0
dbo,v_sdo_ThirdPartyOwnerOrgs,ThirdParty_Owners,varchar,30,1
dbo,v_sdo_RiskTreatmentPlanAssignee,TenantId,int,4,0
dbo,v_sdo_RiskTreatmentPlanAssignee,UniqueId,uniqueidentifier,16,0
dbo,v_sdo_RiskTreatmentPlanAssignee,RiskTreatmentPlanId,int,4,0
dbo,v_sdo_RiskTreatmentPlanAssignee,RiskAssignee,nvarchar,256,1
reporting,vwSignature,Signature_Id,int,4,0
reporting,vwSignature,Signature_Signed,bit,1,0
reporting,vwSignature,Signature_DateSigned,datetime2,8,0
reporting,vwSignature,Signature_UserId,bigint,8,0
reporting,vwSignature,Signature_AccountabilityStatementId,int,4,0
reporting,vwSignature,Signature_TenantId,int,4,0
reporting,vwEngagement,Engagement_Id,bigint,8,0
reporting,vwEngagement,Engagement_TenantId,int,4,0
reporting,vwEngagement,Engagement_Name,nvarchar,8000,1
reporting,vwEngagement,Engagement_Type,nvarchar,8000,1
reporting,vwEngagement,Engagement_Frequency,nvarchar,8000,1
reporting,vwEngagement,Engagement_Description,nvarchar,8000,1
reporting,vwEngagement,Engagement_NextAssessment,datetime2,8,1
reporting,vwEngagement,Engagement_TenantVendorId,bigint,8,0
reporting,vwEngagement,Engagement_BusinessUnit,nvarchar,8000,1
reporting,vwEngagement,Engagement_Criticality,nvarchar,8000,1
reporting,vwEngagement,Engagement_InherentRisk,nvarchar,8000,1
reporting,vwEngagement,Engagement_UpdateTime,datetime2,8,1
analytics,vRiskOwners,Uuid,uniqueidentifier,16,0
analytics,vRiskOwners,TenantId,int,4,0
analytics,vRiskOwners,Risk_Id,int,4,0
analytics,vRiskOwners,Risk_OwnerId,bigint,8,1
analytics,vRiskOwners,Risk_OwnerName,nvarchar,256,1
reporting,vwAbpDateLog,ChangeId,bigint,8,1
reporting,vwAbpDateLog,EntityId,nvarchar,96,1
reporting,vwAbpDateLog,EntityTypeFullName,nvarchar,384,1
reporting,vwAbpDateLog,SetId,bigint,8,0
reporting,vwAbpDateLog,ExtensionData,nvarchar,-1,1
reporting,vwAbpDateLog,CompletedTime,datetime2,8,1
reporting,vwAbpDateLog,ChangeType,tinyint,1,1
reporting,vwAbpDateLog,UserId,bigint,8,1
reporting,vwAbpDateLog,TenantId,int,4,1
reporting,vwAbpDateLog,Reason,nvarchar,512,1
reporting,vwAbpDateLog,PropChangeId,bigint,8,1
reporting,vwAbpDateLog,PropertyName,nvarchar,192,1
reporting,vwAbpDateLog,OriginalValue,nvarchar,-1,1
reporting,vwAbpDateLog,NewValue,nvarchar,-1,1
reporting,vwQuestionToIssuesList,Question_Id,int,4,1
reporting,vwQuestionToIssuesList,IssuesList,varchar,-1,1
reporting,vwQuestionToIssuesList,QuestionToIssuesList_UpdateTime,datetime2,8,1
reporting,vwHaileyProjectjson,tenant_id,int,4,0
reporting,vwHaileyProjectjson,id,bigint,8,0
reporting,vwHaileyProjectjson,record_name,nvarchar,-1,0
reporting,vwHaileyProjectjson,creation_date,datetime2,8,0
reporting,vwHaileyProjectjson,owner,nvarchar,194,1
reporting,vwHaileyProjectjson,tag,nvarchar,-1,1
reporting,vwRiskTreatmentPlanOriginalDueDate,TenantId,int,4,1
reporting,vwRiskTreatmentPlanOriginalDueDate,Risk_Id,int,4,1
reporting,vwRiskTreatmentPlanOriginalDueDate,RiskTreatment_Id,int,4,1
reporting,vwRiskTreatmentPlanOriginalDueDate,RiskTreatmentPlan_Id,int,4,1
reporting,vwRiskTreatmentPlanOriginalDueDate,OriginalDueDate,datetime,8,1
dbo,v_sdo_ThirdPartyOwners,Uuid,uniqueidentifier,16,0
dbo,v_sdo_ThirdPartyOwners,TenantId,int,4,0
dbo,v_sdo_ThirdPartyOwners,ThirdParty_Id,bigint,8,0
dbo,v_sdo_ThirdPartyOwners,ThirdParty_Owners,varchar,30,1
dbo,v_sdo_RiskTreatmentPlanComment,TreatmentPlanComment_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_RiskTreatmentPlanComment,RiskTreatmentPlanId,int,4,0
dbo,v_sdo_RiskTreatmentPlanComment,TenantId,int,4,0
dbo,v_sdo_RiskTreatmentPlanComment,UserId,bigint,8,1
dbo,v_sdo_RiskTreatmentPlanComment,CreationTime,datetime2,8,0
dbo,v_sdo_RiskTreatmentPlanComment,Comment,nvarchar,-1,1
reporting,vwStatement,Statement_Id,bigint,8,0
reporting,vwStatement,Statement_TenantId,int,4,0
reporting,vwStatement,Statement_Title,nvarchar,8000,1
reporting,vwStatement,Statement_Description,nvarchar,8000,1
reporting,vwStatement,Statement_DueDate,datetime2,8,1
reporting,vwStatement,Statement_Time,datetime2,8,1
reporting,vwStatement,Statement_Status,int,4,0
reporting,vwStatement,Statement_PublishedDate,datetime2,8,1
reporting,vwStatement,Statement_HasPeriod,bit,1,1
reporting,vwStatement,Statement_Period,int,4,1
reporting,vwStatement,Statement_PeriodicStatementId,bigint,8,1
reporting,vwStatement,Statement_PeriodStartDate,datetime2,8,1
reporting,vwStatement,Statement_TemplateStatementId,bigint,8,1
reporting,vwStatement,Statement_Version,int,4,1
reporting,vwStatement,Statement_ParentStatementId,bigint,8,1
reporting,vwStatement,Statement_RootStatementId,bigint,8,1
reporting,vwStatement,Statement_Order,int,4,1
reporting,vwStatement,Statement_ActionStatus,int,4,0
reporting,vwStatement,Statement_ActionStatusCode,varchar,9,0
reporting,vwStatement,Statement_IsCurrent,int,4,0
reporting,vwEntityRegister,EntityRegister_Id,bigint,8,0
reporting,vwEntityRegister,EntityRegister_Name,nvarchar,140,0
reporting,vwEntityRegister,EntityRegister_Description,nvarchar,-1,1
reporting,vwEntityRegister,EntityRegister_EntityType,int,4,0
reporting,vwEntityRegister,EntityRegister_RegisterRecordLabel,nvarchar,40,1
reporting,vwEntityRegister,EntityRegister_RegisterRecordLabelPlural,nvarchar,40,1
reporting,vwEntityRegister,EntityRegister_IsWorkflowEnabled,bit,1,0
reporting,vwEntityRegister,EntityRegister_MigratedFromRegisterId,bigint,8,1
reporting,vwEntityRegister,EntityRegister_TenantId,int,4,0
reporting,vwEntityRegister,EntityRegister_Uuid,uniqueidentifier,16,0
reporting,vwEntityRegister,EntityRegister_CreationTime,datetime2,8,0
reporting,vwEntityRegister,EntityRegister_CreatorUserId,bigint,8,1
reporting,vwEntityRegister,EntityRegister_LastModificationTime,datetime2,8,1
reporting,vwEntityRegister,EntityRegister_LastModifierUserId,bigint,8,1
reporting,vwEntityRegister,EntityRegister_Color,int,4,0
reporting,vwEntityRegister,EntityRegister_Icon,int,4,0
analytics,vRiskPolicy,TenantId,int,4,0
analytics,vRiskPolicy,Risk_Id,int,4,0
analytics,vRiskPolicy,Risk_PolicyId,bigint,8,0
analytics,vRiskPolicy,Risk_PolicyName,nvarchar,-1,1
reporting,vwAbpEditions,AbpEditions_Id,int,4,0
reporting,vwAbpEditions,AbpEditions_DisplayName,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_Name,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_Discriminator,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_AnnualPrice,decimal,9,1
reporting,vwAbpEditions,AbpEditions_ExpiringEditionId,int,4,1
reporting,vwAbpEditions,AbpEditions_MonthlyPrice,decimal,9,1
reporting,vwAbpEditions,AbpEditions_TrialDayCount,int,4,1
reporting,vwAbpEditions,AbpEditions_WaitingDayAfterExpire,int,4,1
reporting,vwAbpEditions,AbpEditions_MarketplaceItemId,int,4,1
reporting,vwAbpEditions,AbpEditions_FixedPrice,decimal,9,1
reporting,vwAbpEditions,AbpEditions_ServiceProviderId,int,4,1
reporting,vwAbpEditions,AbpEditions_IsServiceProviderEdition,bit,1,0
reporting,vwAbpEditions,AbpEditions_DefaultExternalPlanId,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_ExternalProductId,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_IsUserBasedBaseEdition,bit,1,1
reporting,vwAbpEditions,AbpEditions_IsServiceProviderClientOnlyEdition,bit,1,1
reporting,vwAbpEditions,AbpEditions_ExternalPaymentGatewayAnnualAddOnId,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_ExternalPaymentGatewayAnnualPlanId,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_ExternalPaymentGatewayMonthlyAddOnId,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_ExternalPaymentGatewayMonthlyPlanId,nvarchar,8000,1
reporting,vwAbpEditions,AbpEditions_MonthlyPriceForAnnualPlan,decimal,9,1
reporting,vwRBALinkedLists,Requirement_TenantId,int,4,0
reporting,vwRBALinkedLists,Requirement_Type,varchar,9,0
reporting,vwRBALinkedLists,Requirement_Id,int,4,0
reporting,vwRBALinkedLists,AssessmentResponse_Id,bigint,8,1
reporting,vwRBALinkedLists,IssuesList,varchar,-1,1
reporting,vwRBALinkedLists,IssueActionsList,varchar,-1,1
reporting,vwRBALinkedLists,RisksList,varchar,-1,1
reporting,vwRBALinkedLists,AttachmentsList,varchar,-1,1
reporting,vwHaileyRiskjson,tenant_id,int,4,0
reporting,vwHaileyRiskjson,id,int,4,0
reporting,vwHaileyRiskjson,id_ref,bigint,8,0
reporting,vwHaileyRiskjson,record_name,nvarchar,-1,1
reporting,vwHaileyRiskjson,creation_date,datetime2,8,0
reporting,vwHaileyRiskjson,domain,varchar,100,1
reporting,vwHaileyRiskjson,treatment_status,varchar,21,0
reporting,vwHaileyRiskjson,treatment_decision,nvarchar,-1,1
reporting,vwHaileyRiskjson,risk_rating,varchar,100,1
reporting,vwHaileyRiskjson,tag,nvarchar,-1,1
reporting,vwHaileyRiskjson,owner,nvarchar,8000,1
reporting,vwHaileyRiskjson,access_members,nvarchar,8000,1
reporting,vwRiskTreatmentPlanLinkedAuthorityControl,RiskTreatmentPlan_TenantId,int,4,0
reporting,vwRiskTreatmentPlanLinkedAuthorityControl,RiskTreatmentPlan_Id,int,4,0
reporting,vwRiskTreatmentPlanLinkedAuthorityControl,Item,varchar,10,0
reporting,vwRiskTreatmentPlanLinkedAuthorityControl,ItemId,bigint,8,0
reporting,vwRiskTreatmentPlanLinkedAuthorityControl,ItemReferenceId,nvarchar,-1,1
reporting,vwRiskTreatmentPlanLinkedAuthorityControl,ItemName,nvarchar,-1,1
dbo,v_sdo_RiskWorkflowStage,Risk_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_RiskWorkflowStage,Risk_Id,int,4,0
dbo,v_sdo_RiskWorkflowStage,RiskIdRef,bigint,8,0
dbo,v_sdo_RiskWorkflowStage,RiskName,nvarchar,-1,1
dbo,v_sdo_RiskWorkflowStage,TenantId,int,4,0
dbo,v_sdo_RiskWorkflowStage,Risk_WorkflowStage,nvarchar,128,0
reporting,vwStatementComment,StatementComment_Id,bigint,8,0
reporting,vwStatementComment,StatementComment_TenantId,int,4,0
reporting,vwStatementComment,StatementComment_Comment,nvarchar,8000,1
reporting,vwStatementComment,StatementComment_UserId,bigint,8,1
reporting,vwStatementComment,StatementComment_StatementId,bigint,8,0
reporting,vwStatementComment,StatementComment_RiskStatus,int,4,0
reporting,vwExportLog,ExportLog_Id,bigint,8,0
reporting,vwExportLog,ExportLog_CreationTime,datetime2,8,0
reporting,vwExportLog,ExportLog_CreatorUserId,bigint,8,1
reporting,vwExportLog,ExportLog_FileName,nvarchar,8000,1
reporting,vwExportLog,ExportLog_FileUrl,nvarchar,8000,1
reporting,vwExportLog,ExportLog_Status,int,4,0
reporting,vwExportLog,ExportLog_Error,nvarchar,8000,1
reporting,vwExportLog,ExportLog_ErrorStackTrace,nvarchar,8000,1
reporting,vwExportLog,ExportLog_TenantId,int,4,0
reporting,vwExportLog,ExportLog_BackgroundJobId,nvarchar,8000,1
reporting,vwExportLog,ExportLog_ExportType,int,4,0
reporting,vwExportLog,ExportLog_ExportInputParamsJson,nvarchar,8000,1
reporting,vwExportLog,ExportLog_FileCreationTime,datetime2,8,1
analytics,vRiskRelationships,TenantId,int,4,0
analytics,vRiskRelationships,Risk_Id,int,4,0
analytics,vRiskRelationships,Risk_RelationshipTypeId,int,4,0
analytics,vRiskRelationships,Risk_RelationshipType,varchar,7,1
analytics,vRiskRelationships,Risk_LinkedRiskId,int,4,0
analytics,vRiskRelationships,Risk_LinkedRiskIdRef,bigint,8,0
analytics,vRiskRelationships,Risk_LinkedRiskName,nvarchar,-1,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_Id,bigint,8,0
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_BrowserInfo,nvarchar,1024,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_ClientIpAddress,nvarchar,128,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_ClientName,nvarchar,256,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_CreationTime,datetime2,8,0
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_ExtensionData,nvarchar,8000,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_ImpersonatorTenantId,int,4,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_ImpersonatorUserId,bigint,8,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_Reason,nvarchar,512,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_TenantId,int,4,1
reporting,vwAbpEntityChangeSets,AbpEntityChangeSets_UserId,bigint,8,1
reporting,vwRBAResponseLinkedIssue,Requirement_Type,varchar,9,0
reporting,vwRBAResponseLinkedIssue,Requirement_Id,int,4,0
reporting,vwRBAResponseLinkedIssue,Requirement_TenantId,int,4,0
reporting,vwRBAResponseLinkedIssue,AssessmentResponse_Id,bigint,8,1
reporting,vwRBAResponseLinkedIssue,Issues_Id,bigint,8,0
reporting,vwRBAResponseLinkedIssue,Issue_Text,nvarchar,-1,1
reporting,vwHaileyThirdPartyjson,tenant_id,int,4,0
reporting,vwHaileyThirdPartyjson,id,bigint,8,0
reporting,vwHaileyThirdPartyjson,record_name,nvarchar,-1,1
reporting,vwHaileyThirdPartyjson,creation_date,datetime2,8,0
reporting,vwHaileyThirdPartyjson,risk_rating,nvarchar,-1,1
reporting,vwHaileyThirdPartyjson,criticality,nvarchar,-1,1
reporting,vwHaileyThirdPartyjson,geography,nvarchar,-1,1
reporting,vwHaileyThirdPartyjson,industry,nvarchar,-1,1
reporting,vwHaileyThirdPartyjson,tag,nvarchar,-1,1
reporting,vwHaileyThirdPartyjson,owner,nvarchar,8000,1
reporting,vwAbpRoleManagement,Tenant_Id,int,4,1
reporting,vwAbpRoleManagement,Date_Time,datetime2,8,1
reporting,vwAbpRoleManagement,EventType,varchar,15,0
reporting,vwAbpRoleManagement,Event,varchar,12,0
reporting,vwAbpRoleManagement,Actioned_by,nvarchar,194,1
reporting,vwAbpRoleManagement,Changed,nvarchar,-1,1
reporting,vwAbpRoleManagement,Impacted,nvarchar,128,1
dbo,v_sdo_AssessmentsDomain,UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_Id,int,4,0
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_DomainName,nvarchar,-1,1
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_AssessmentId,bigint,8,0
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_TenantId,int,4,0
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_IntroductionText,nvarchar,-1,1
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_DomainOrder,int,4,0
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_DomainDescription,nvarchar,-1,1
dbo,v_sdo_AssessmentsDomain,AssessmentsDomain_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AuthorityCreated,Module,varchar,9,0
dbo,v_sdo_AuthorityCreated,Authority_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AuthorityCreated,Authority_Id,int,4,0
dbo,v_sdo_AuthorityCreated,Authority_CreationTime,datetime2,8,0
dbo,v_sdo_AuthorityCreated,Authority_CreatorUserId,bigint,8,1
dbo,v_sdo_AuthorityCreated,Authority_LastModificationTime,datetime2,8,1
dbo,v_sdo_AuthorityCreated,Authority_LastModifierUserId,bigint,8,1
dbo,v_sdo_AuthorityCreated,Authority_Name,nvarchar,-1,1
dbo,v_sdo_AuthorityCreated,Authority_Type,nvarchar,-1,1
dbo,v_sdo_AuthorityCreated,Authority_Decription,nvarchar,-1,1
dbo,v_sdo_AuthorityCreated,Authority_LastUpdated,datetime2,8,0
dbo,v_sdo_AuthorityCreated,Authority_Body,nvarchar,-1,1
dbo,v_sdo_AuthorityCreated,Authority_Sector,nvarchar,-1,1
dbo,v_sdo_AuthorityCreated,Authority_JurisdictionId,int,4,1
dbo,v_sdo_AuthorityCreated,Authority_ArchivedDate,datetime2,8,1
dbo,v_sdo_AuthorityCreated,Authority_LastPublishedTime,datetime2,8,1
dbo,v_sdo_AuthorityCreated,Authority_Status,int,4,0
dbo,v_sdo_AuthorityCreated,Authority_StatusCode,varchar,9,0
dbo,v_sdo_AuthorityCreated,Authority_TenantId,int,4,1
dbo,v_sdo_AuthorityCreated,Authority_CreatedFromAuthorityId,int,4,1
reporting,vwStatementControl,StatementControl_Id,bigint,8,0
reporting,vwStatementControl,StatementControl_ControlId,int,4,0
reporting,vwStatementControl,StatementControl_StatementId,bigint,8,0
reporting,vwStatementControl,StatementControl_TenantId,int,4,0
reporting,vwExternalCRMRecordMapping,ExternalCRMRecordMapping_Id,bigint,8,0
reporting,vwExternalCRMRecordMapping,ExternalCRMRecordMapping_ExternalCRM,int,4,0
reporting,vwExternalCRMRecordMapping,ExternalCRMRecordMapping_ExternalCRMId,nvarchar,8000,1
reporting,vwExternalCRMRecordMapping,ExternalCRMRecordMapping_EmailAddress,nvarchar,8000,1
reporting,vwExternalCRMRecordMapping,ExternalCRMRecordMapping_UserId,bigint,8,1
reporting,vwExternalCRMRecordMapping,ExternalCRMRecordMapping_TenantId,int,4,1
reporting,vwExternalCRMRecordMapping,ExternalCRMRecordMapping_CRMObjectType,int,4,0
analytics,vRiskReview,TenantId,int,4,0
analytics,vRiskReview,RiskReview_Id,bigint,8,0
analytics,vRiskReview,RiskReview_CreationTime,datetime2,8,0
analytics,vRiskReview,RiskReview_Name,nvarchar,400,0
analytics,vRiskReview,RiskReview_Description,nvarchar,-1,1
analytics,vRiskReview,RiskReview_StatusId,int,4,0
analytics,vRiskReview,RiskReview_Status,varchar,11,1
analytics,vRiskReview,RiskReview_StartDate,datetime2,8,0
analytics,vRiskReview,Risk_Id,int,4,0
analytics,vRiskReview,RiskReview_IsReviewFlag,bit,1,0
analytics,vRiskReview,RiskReview_IsReviewed,varchar,12,1
analytics,vRiskReview,RiskReview_ReviewedDate,datetime2,8,1
analytics,vRiskReview,RiskReview_ReviewedBy,nvarchar,194,1
reporting,vwAbpEntityChanges,AbpEntityChanges_Id,bigint,8,0
reporting,vwAbpEntityChanges,AbpEntityChanges_ChangeTime,datetime2,8,0
reporting,vwAbpEntityChanges,AbpEntityChanges_ChangeType,tinyint,1,0
reporting,vwAbpEntityChanges,AbpEntityChanges_EntityChangeSetId,bigint,8,0
reporting,vwAbpEntityChanges,AbpEntityChanges_EntityId,nvarchar,96,1
reporting,vwAbpEntityChanges,AbpEntityChanges_EntityTypeFullName,nvarchar,384,1
reporting,vwAbpEntityChanges,AbpEntityChanges_TenantId,int,4,1
reporting,vwAbpEntityChanges,AbpEntityChanges_CurrentDate,datetime2,8,1
reporting,vwRiskIssuesList,IssueRisk_RiskId,int,4,0
reporting,vwRiskIssuesList,IssuesList,nvarchar,8000,1
reporting,vwControlSetAssignedUsers,TenantId,int,4,0
reporting,vwControlSetAssignedUsers,UserName,nvarchar,194,1
reporting,vwControlSetAssignedUsers,UserEmail,nvarchar,512,0
reporting,vwControlSetAssignedUsers,Record_LastModificationTime,datetime2,8,1
reporting,vwControlSetAssignedUsers,Module,varchar,8,0
reporting,vwControlSetAssignedUsers,AssignedItemType,varchar,16,0
reporting,vwControlSetAssignedUsers,AssignedItemName,nvarchar,8000,1
reporting,vwControlSetAssignedUsers,AssignedItemParentType,varchar,41,0
